SMILES,PG Explainer,Integrated Gradients,Saliency,SHAP Sampling,Input x Gradient,GNN Explainer,SubgraphX
COC(OC)C1CCN(c2ncc(-c3cnc4[nH]cc(C(=O)c5c(F)ccc(NS(=O)(=O)N6CCC(F)C6)c5F)c4c3)cn2)CC1,True,True,True,,True,True,
CC[N+](C)(CC)Cc1ccccc1[N+](=O)[O-].[ClH2+],True,True,True,,True,True,
O=[N+]([O-])c1ccc(Oc2ccc([N+](=O)[O-])c(CBr)c2)cc1,True,True,True,,True,True,
CCc1cc(Nc2nccn3c(-c4ccc(OC)c(F)c4F)cnc23)ccc1C(=O)NCCOCC[N+](C)(C)CC(=O)O.O=C[O-],True,True,True,,True,True,
CCCCCCCCCCCCCCCCCCC[N+](C)(C)CC(=O)O,True,True,True,,True,True,
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1CC.[Cl-],True,True,True,,True,True,
CCCC[N+](C)(CCCCCC(C)C)CCCCCC(C)C,True,True,True,,True,True,
O=C(CSc1nnc(-c2ccc(Br)cc2)c(-c2ccc(Br)cc2)n1)Nc1cc(C(F)(F)F)ccc1Cl,True,True,True,,True,True,
CCOC(=O)c1c(NC(=O)C(Sc2cccc(NC(=O)CCC(=O)O)c2)c2ccccc2)sc2c1CCCC2,True,True,True,,True,True,
Cc1c2ccc(c1C)CCc1ccc(c3cn(-c4[c-]c(Oc5[c-]c6c(cc5)c5cc(-c7ccccc7)ccc5n6-c5cc(C(C)(C)C)ccn5)cnc4)[c](=[Pt])n13)CC2,True,True,True,,True,True,
C=CC(C)(c1ccccc1)C(O)CN1C(=O)c2ccccc2C1=O,True,True,True,,True,True,
CC(CO)C(Oc1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1)S(=O)(=O)C1(C)C=CC=CC1,True,True,True,,True,True,
C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(CC(=O)O)([N+](C)(C)CC[N+](C)(C)C6(CC(=O)O)CCC7(C)C(CCC8(C)C7CCC7C9C(C(=C)C)CCC9(C)CCC78C)C6(C)C)C(C)(C)C5CCC43C)C12,True,True,True,,True,True,
CCCCCCCCCCCCCCCCCCCC[N+](C)(C)CC(=O)O.[F-],True,True,True,,True,True,
CCC(C)C1C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)NC(Cc2ccc(OC)cc2)C(=O)N(C)C(C)C(=O)OC(C)C(N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)N(C)C(=O)C(OC(=O)C(C(C)C)[N+](C)(C)Cc2ccc(NC(=O)C(CCCCNC(N)=O)NC(=O)C(NC(=O)CCCCCN3C(=O)CC(SCCC(=O)CCCCCC4NC(=O)C(Cc5ccc(O)cc5)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CCCNC(=N)N)NC4=O)C3=O)C(C)C)cc2)C(C)C)C(=O)N(C)C(C)C(=O)N1C,True,True,True,,True,True,
CCCn1nccc1C(=O)C1C2CCCC21,True,True,True,,True,True,
C[N+](C)(CCCS(=O)(=O)O)c1ccc(C(=O)c2ccc([N+](C)(C)CCCS(=O)(=O)O)cc2)cc1,True,True,True,,True,True,
CC(C)(C)CC(C)(C)c1ccc(OCC[N+](C)(C)Cc2ccc(C[N+](C)(C)CCOc3ccc(C(C)(C)CC(C)(C)C)cc3)cc2)cc1,True,True,True,,True,True,
CCOc1cc(C=C(C#N)C(=O)Nc2cc(C)cc(C)c2)c(Br)cc1OCc1ccccc1,True,True,True,,True,True,
CCOC(=O)CCN1CCC(c2noc3cc(F)ccc23)CC1.O=C(O)C=CC(=O)O,True,True,True,,True,True,
CC(=O)N(C)CCC1(C(=O)NC(Cc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O)CCCC1,True,True,True,,True,True,
COCC(C)(C)C(=O)c1cccc2c1N(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)CC21CCNCC1,True,True,True,,True,True,
CN1CCN(C(=O)C(NC(=O)CCCCc2ccccc2)c2ccccc2)CC1,True,True,True,,True,True,
CC(C)(N)C(C(=O)NO)c1cc(C#CC#CC(O)(CO)CCl)ccc1C(N)=O,True,True,True,,True,True,
CC(C)(C)c1ccccc1NC(=O)NCCC(O)C(=O)O,True,True,True,,True,True,
C=C(C)COCC[N+](C)(C)CC(C)O.O=[N+]([O-])[O-],True,True,True,,True,True,
COCC1(CNC(=O)c2ccc(F)c(O)c2)CC1,True,True,True,,True,True,
Cc1cccc(-n2cc(C(=O)N3CCC(F)(C(=O)O)C3)nn2)c1,True,True,True,,True,True,
C[N+](CCN)(CCN)CCCC(N)C(=O)NC(CCc1ccc(C(F)(F)F)cc1)C(=O)Cc1ccc2[nH+]cccc2c1.[Cl-].[Cl-].[Cl-].[Cl-].[Cl-],True,True,True,,True,True,
COC(=O)C=Cc1cccc2c1c(C)cn2C(=O)c1c(-c2ccc(Cl)cc2Cl)noc1C(C)(C)F,True,True,True,,True,True,
CCCC[N+](C)(C)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,True,True,True,,True,True,
O=C(Nc1ccc2ccccc2c1)N1CCCN(CCOc2ccccc2)CC1,True,True,True,,True,True,
Nc1ccc(N=Nc2cc(S(=O)(=O)O)c3ccc(N=Nc4ccc(N=Nc5ccc(N)c6cc(S(=O)(=O)O)ccc56)cc4)c(O)c3c2N)cc1,True,True,True,,True,True,
CC(C)COCCN1C(=O)C(C)(C)NC(=O)C1(C)C1CC1,True,True,True,,True,True,
CC(C)COc1ccc(NC(=O)CNc2cccc(C(=O)N3CCCC3)c2)cc1,True,True,True,,True,True,
CCN(Cc1ccco1)c1cc(OC)c(F)cc1N,True,True,True,,True,True,
