SMILES,PG Explainer,Integrated Gradients,Saliency,SHAP Sampling,Input x Gradient,GNN Explainer,SubgraphX
CC(C)COC1CCN(S(=O)(=O)c2cccc(C(=O)N3CCC4(CC3)CN=C(NC(=O)c3nc(Cl)c(N)nc3N)N4)c2)CC1.CCOC(=O)C1CCCN(S(=O)(=O)c2cccc(C(=O)N3CCC4(CC3)CN=C(NC(=O)c3nc(Cl)c(N)nc3N)N4)c2)C1.Nc1nc(N)c(C(=O)NC2=NCC3(CCN(C(=O)c4cccc(S(=O)(=O)NC5CCCC5)c4)CC3)N2)nc1Cl.Nc1nc(N)c(C(=O)NC2=NCC3(CCN(C(=O)c4cccc(S(=O)(=O)NCCc5c[nH]c6ccccc56)c4)CC3)N2)nc1Cl.Nc1nc(N)c(C(=O)NC2=NCC3(CCN(C(=O)c4ccncn4)CC3)N2)nc1Cl.Nc1nc(N)c(C(=O)NC2=NCC3(CCN(C(=O)c4cnco4)CC3)N2)nc1Cl,True,True,True,,True,True,
CCN(CCCC(=O)Nc1cc(N)ccc1C)CCOC,True,True,True,,True,True,
COc1ccccc1-c1noc(C)c1C(=O)NCCNc1cc(NC(=O)c2ccc(NC(C)=O)cc2)c(N([O-])O)cc1Cl,True,True,True,,True,True,
CCCCCCCCCC(OCCCN(CCCOC(CCCCCCCCC)C(C)O)C(CCCN=C(N)N)C(=O)O)C(C)O,True,True,True,,True,True,
O=c1ssc(NCc2ccc(Cl)cc2)c1Cl,True,True,True,,True,True,
CCC(=O)N(CCCOc1ccc(CC(Nc2ccccc2C(=O)c2ccccc2)C(=O)OC)cc1)c1ccccc1F,True,True,True,,True,True,
Cc1cccn2cc(CC(=O)NCCc3cccc(Cl)c3)nc12,True,True,True,,True,True,
O=C(O)c1cc2cc(Cl)c(OCc3ccccc3)cc2oc1=O,True,True,True,,True,True,
Cn1c(=O)c(=O)n(C2CCN(c3ccc(C#N)cn3)CC2)c2ncc(Cl)cc21,True,True,True,,True,True,
CCOC(=O)c1nnn(-c2ccc(OC)cc2)c1-c1ccccc1,True,True,True,,True,True,
CCN(CC)CCCNC(=O)c1cc(NC(=O)c2ccc(NC(=O)Cc3ccc(-c4[nH]c(O)c5c4C(=O)N=C5c4ccc(C)cc4)cc3)cc2)cc(C(=O)NCCCN(CC)CC)c1,True,True,True,,True,True,
CC(C)Oc1ccc(Nc2nc(=O)n(CCCC(=O)CCC(=O)O)c(=O)n2Cc2ccc(Cl)cc2)cc1F,True,True,True,,True,True,
CCc1ccc(C(=O)NCCN(C)CCC(C)c2ccc(C(=O)N3CCC(N(C)C)C3)cc2OC)cc1OC,True,True,True,,True,True,
CCOC(=O)C(C)CNCCN(C)C1CCCC1,True,True,True,,True,True,
COC(=O)CCNC(=O)c1ccc(O)cc1,True,True,True,,True,True,
CC1(C)CN(C(=O)c2nnc3ccccc3n2)CC(C)(C)O1,True,True,True,,True,True,
COC(=O)c1ccccc1S(=O)OCc1cn(-c2cc(C)ccc2C)nc1C(=O)OC,True,True,True,,True,True,
CCC(C)C(=O)NCCCN(C)C.CCC(C)C(=O)OCCN(C)C.CCC(C)C(=O)OCN(C)C.CCC(C)OC(C)=O,True,True,True,,True,True,
COc1cc(NC2CC(=O)N(CCCc3ccccc3)C2)ncn1,True,True,True,,True,True,
CC(=O)OCCN(C(=O)OC(C)(C)C)c1cn(-c2cccnc2)nc1Cl.CC(C)(C)OC(=O)N(CC1CO1)c1cn(-c2cccnc2)nc1Cl.CCN(C(=O)CCN(C)CCC(F)(F)F)c1cn(-c2cccnc2)nc1Cl.CCN(C(=O)CCNS(C)(=O)=O)c1cn(-c2cccnc2)nc1Cl.CCN(C(=O)CCS(=O)(CCC(F)(F)F)=NC#N)c1cn(-c2cccnc2)nc1Cl.O=C1OC(CO)CN1c1cn(-c2cccnc2)nc1Cl,True,True,True,,True,True,
CC(C)C(N)c1cccnc1.CC(F)CNC(=O)C(N)C(C)C.CC(F)CNC(=O)CN.CCC(N)c1ccccn1.CCC(N)c1cccnc1.CCc1ccc(C(F)(F)F)nc1.CCc1ccc(Cl)nc1.COC(=O)CNC(=O)C1(N)CCCCC1.COc1ncccc1CN.Cc1ccccc1.Cc1nccnc1NN.NC1(C(=O)NCC(F)F)CCCCC1.NC1(c2cccnc2)CC1.NCc1ccc[nH]c1=O.NCc1cccnc1C1CC1.NCc1cccnc1F,True,True,True,,True,True,
CCCNC1COCC1C(=O)NC(C)CN(CC)CC,True,True,True,,True,True,
CN(Cc1cccc(F)c1)CC1(CO)CCCC1,True,True,True,,True,True,
CCC=CCC1OC1CC=CCC=CCC=CCC=CCCC(=O)OCC(CO)OC(=O)CCCCCCCCCCCCCCCC(C)C,True,True,True,,True,True,
CCCCN(C(=O)CNC(=O)C(C(C)C)N(C)C(=O)OCc1ccc(NC(=O)C(CCCN)NC(=O)C(NC(=O)CCOCCOCCOCCOCCNC(=O)c2ccc3nc(CBr)c(CBr)nc3c2)C(C)C)cc1)C(C(C)CC)C(CC(=O)N1CCCC1C(OC)C(C)C(=O)NC(C)C(O)c1ccccc1)OC,True,True,True,,True,True,
CCN(CC)S(=O)(=O)c1ccc(NC(=S)NC(=O)c2cc(Br)ccc2OC)cc1,True,True,True,,True,True,
CCN(C)CCNC(=NC)NC(C)CCCN(CC)CC,True,True,True,,True,True,
