Compound_CID,Name,Synonyms,Molecular_Formula,InChI,SMILES,InChIKey,IUPAC_Name,MeSH_Headings,Annotation_Content,Linked_BioAssays,Data_Source,Data_Source_Category,Tagged_by_PubChem,Molecular_Weight,Polar_Area,Complexity,XLogP,Heavy_Atom_Count,H-Bond_Donor_Count,H-Bond_Acceptor_Count,Rotatable_Bond_Count,Exact_Mass,Monoisotopic_Mass,Charge,Covalent_Unit_Count,Isotopic_Atom_Count,Total_Atom_Stereo_Count,Defined_Atom_Stereo_Count,Undefined_Atom_Stereo_Count,Total_Bond_Stereo_Count,Defined_Bond_Stereo_Count,Undefined_Bond_Stereo_Count,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Linked_PubChem_Patent_Family_Count,Annotation_Type_Count,Create_Date
5320635,"(1R,5'S,6S,8S,9S,12R)-5'-(furan-3-yl)-6-hydroxy-12-(hydroxymethyl)-10-methylidenespiro[2-oxatricyclo[6.3.1.04,12]dodec-4-ene-9,3'-oxolane]-2',3-dione",,C20H20O7,"InChI=1S/C20H20O7/c1-10-4-16-20(9-21)13(17(23)27-16)5-12(22)6-15(20)19(10)7-14(26-18(19)24)11-2-3-25-8-11/h2-3,5,8,12,14-16,21-22H,1,4,6-7,9H2/t12-,14+,15-,16-,19-,20+/m1/s1",C=C1C[C@@H]2[C@@]3([C@@H]([C@@]14C[C@H](OC4=O)C5=COC=C5)C[C@@H](C=C3C(=O)O2)O)CO,ZAZROHOZFKJEQC-SMNGBEQOSA-N,"(1R,5'S,6S,8S,9S,12R)-5'-(furan-3-yl)-6-hydroxy-12-(hydroxymethyl)-10-methylidenespiro[2-oxatricyclo[6.3.1.04,12]dodec-4-ene-9,3'-oxolane]-2',3-dione",,Classification|Literature|Taxonomy,,Cheminformatics Friedrich-Schiller-University Jena|ChemSpider|Japan Chemical Substance Dictionary (Nikkaji)|MolGenie|NextBio|Wikidata,Curation Efforts|Governmental Organizations|Legacy Depositors|Research and Development|Subscription Services,,372.4,106.0,757,0.3,27,2,7,2,372.120911,372.120911,0,1,0,6,6,0,0,0,0,2,0,0,3,20060118
5320637,"[(1S)-2-[(1R,2S,4S,9R,12S,13R)-4,13-dihydroxy-11-methylidene-7-oxo-8,14-dioxatetracyclo[7.6.0.01,6.02,12]pentadec-5-en-12-yl]-1-(furan-3-yl)ethyl] acetate",,C22H24O8,"InChI=1S/C22H24O8/c1-11-5-18-22-10-28-20(26)21(11,8-16(29-12(2)23)13-3-4-27-9-13)17(22)7-14(24)6-15(22)19(25)30-18/h3-4,6,9,14,16-18,20,24,26H,1,5,7-8,10H2,2H3/t14-,16+,17-,18-,20-,21-,22+/m1/s1",CC(=O)O[C@@H](C[C@@]12[C@H]3C[C@@H](C=C4[C@]3(CO[C@H]1O)[C@@H](CC2=C)OC4=O)O)C5=COC=C5,CRUGKFQBOCUEHC-IYROKSPBSA-N,"[(1S)-2-[(1R,2S,4S,9R,12S,13R)-4,13-dihydroxy-11-methylidene-7-oxo-8,14-dioxatetracyclo[7.6.0.01,6.02,12]pentadec-5-en-12-yl]-1-(furan-3-yl)ethyl] acetate",,Classification|Literature|Taxonomy,,Cheminformatics Friedrich-Schiller-University Jena|ChemSpider|MolGenie|Wikidata,Curation Efforts|Legacy Depositors|Research and Development,,416.4,115.0,820,0.6,30,2,8,5,416.147125,416.147125,0,1,0,7,7,0,0,0,0,2,0,0,3,20060118
10362830,"(1S,5'S,9S,10R,11R,12S)-5'-(furan-3-yl)-1-hydroxy-12-(hydroxymethyl)-11-methylspiro[2-oxatricyclo[7.3.1.05,13]tridec-5(13)-ene-10,3'-oxolane]-2',4-dione",,C21H24O7,"InChI=1S/C21H24O7/c1-11-15(8-22)21(25)18-13(16(23)10-27-21)3-2-4-14(18)20(11)7-17(28-19(20)24)12-5-6-26-9-12/h5-6,9,11,14-15,17,22,25H,2-4,7-8,10H2,1H3/t11-,14+,15-,17+,20-,21+/m1/s1",C[C@@H]1[C@H]([C@]2(C3=C(CCC[C@@H]3[C@@]14C[C@H](OC4=O)C5=COC=C5)C(=O)CO2)O)CO,SREQLCNIKCZUGQ-OZSRSVASSA-N,"(1S,5'S,9S,10R,11R,12S)-5'-(furan-3-yl)-1-hydroxy-12-(hydroxymethyl)-11-methylspiro[2-oxatricyclo[7.3.1.05,13]tridec-5(13)-ene-10,3'-oxolane]-2',4-dione",,Classification|Literature|Taxonomy,,Cheminformatics Friedrich-Schiller-University Jena|ChemSpider|DiscoveryGate|MolGenie|NextBio|Thomson Pharma|Wikidata,Curation Efforts|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,,388.4,106.0,745,1.1,28,2,7,2,388.152191,388.152191,0,1,0,6,6,0,0,0,0,2,0,0,3,20061025
10457053,CID 10457053,AO-222/41148788,C24H30O9,"InChI=1S/C24H30O9/c1-13-19(27)20(28)24(12-30-14(2)25)18(5-4-7-22(24)11-31-22)23(13)9-17(16-6-8-29-10-16)33-21(23)32-15(3)26/h6,8,10,13,17-19,21,27H,4-5,7,9,11-12H2,1-3H3/t13-,17+,18-,19+,21-,22+,23-,24+/m1/s1",C[C@@H]1[C@@H](C(=O)[C@@]2([C@@H]([C@@]13C[C@H](O[C@H]3OC(=O)C)C4=COC=C4)CCC[C@]25CO5)COC(=O)C)O,MVZLPYVWRQUGCU-QHBHDKJQSA-N,,,Classification|Literature|Taxonomy,,"Chemieliva Pharmaceutical Co., Ltd|Cheminformatics Friedrich-Schiller-University Jena|ChemSpider|DiscoveryGate|Japan Chemical Substance Dictionary (Nikkaji)|MolGenie|NextBio|Specs|Thomson Pharma|ToxPlanet|Wikidata|ZINC",Chemical Vendors|Curation Efforts|Governmental Organizations|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,,462.5,125.0,844,1.2,33,1,9,6,462.188995,462.188995,0,1,0,8,8,0,0,0,0,2,0,0,3,20061025
10623919,CID 10623919,,C24H30O9,"InChI=1S/C24H30O9/c1-13-6-20(32-15(3)26)24(12-30-14(2)25)19(7-17(27)8-22(24)11-31-22)23(13)9-18(33-21(23)28)16-4-5-29-10-16/h4-5,10,13,17-20,27H,6-9,11-12H2,1-3H3/t13-,17+,18-,19-,20+,22+,23-,24+/m1/s1",C[C@@H]1C[C@@H]([C@@]2([C@@H]([C@@]13C[C@@H](OC3=O)C4=COC=C4)C[C@@H](C[C@]25CO5)O)COC(=O)C)OC(=O)C,HUPBOJIWABTVPP-BNKQMIIASA-N,,,Classification|Literature|Taxonomy,,Cheminformatics Friedrich-Schiller-University Jena|ChemSpider|DiscoveryGate|MolGenie|NextBio|Thomson Pharma|Wikidata,Curation Efforts|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,,462.5,125.0,844,1.2,33,1,9,6,462.188995,462.188995,0,1,0,8,8,0,0,0,0,2,0,0,3,20061025
10665565,"(3R,3aR,6aR,7S,8R,10S,10aR)-7-[(2S)-2-(furan-3-yl)-2-hydroxyethyl]-7,8-dimethyl-1,3,3a,4,5,6,6a,8,9,10-decahydrobenzo[d][2]benzofuran-3,10-diol",,C20H30O5,"InChI=1S/C20H30O5/c1-12-8-17(22)20-11-25-18(23)14(20)4-3-5-16(20)19(12,2)9-15(21)13-6-7-24-10-13/h6-7,10,12,14-18,21-23H,3-5,8-9,11H2,1-2H3/t12-,14+,15+,16-,17+,18-,19+,20+/m1/s1",C[C@@H]1C[C@@H]([C@@]23CO[C@H]([C@@H]2CCC[C@@H]3[C@@]1(C)C[C@@H](C4=COC=C4)O)O)O,TWSKOIUXIBVCDJ-SRVJNQFMSA-N,"(3R,3aR,6aR,7S,8R,10S,10aR)-7-[(2S)-2-(furan-3-yl)-2-hydroxyethyl]-7,8-dimethyl-1,3,3a,4,5,6,6a,8,9,10-decahydrobenzo[d][2]benzofuran-3,10-diol",,Classification|Literature|Taxonomy,,Cheminformatics Friedrich-Schiller-University Jena|ChemSpider|DiscoveryGate|MolGenie|NextBio|Thomson Pharma|Wikidata,Curation Efforts|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,,350.4,83.1,498,2.4,25,3,5,3,350.209320,350.209320,0,1,0,8,8,0,0,0,0,2,0,0,3,20061025
11762362,CID 11762362,,C24H32O9,"InChI=1S/C24H32O9/c1-13-8-20(32-15(3)26)23(11-30-14(2)25)18(4-5-19(27)24(23)12-31-24)22(13)9-17(33-21(22)28)16-6-7-29-10-16/h6-7,10,13,17-21,27-28H,4-5,8-9,11-12H2,1-3H3/t13-,17+,18-,19+,20+,21-,22-,23+,24-/m1/s1",C[C@@H]1C[C@@H]([C@@]2([C@@H]([C@@]13C[C@H](O[C@H]3O)C4=COC=C4)CC[C@@H]([C@]25CO5)O)COC(=O)C)OC(=O)C,QGKJGQDHZIBMKX-QAIOPYPPSA-N,,,Classification|Literature|Taxonomy,,Cheminformatics Friedrich-Schiller-University Jena|ChemSpider|Japan Chemical Substance Dictionary (Nikkaji)|MolGenie|NextBio|Thomson Pharma|Wikidata,Curation Efforts|Governmental Organizations|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,,464.5,128.0,803,0.9,33,2,9,6,464.204620,464.204620,0,1,0,9,9,0,0,0,0,2,0,0,3,20061026
11812587,CID 11812587,,C24H30O9,"InChI=1S/C24H30O9/c1-13-8-20(32-15(3)26)23(11-30-14(2)25)18(4-5-19(27)24(23)12-31-24)22(13)9-17(33-21(22)28)16-6-7-29-10-16/h6-7,10,13,17-20,27H,4-5,8-9,11-12H2,1-3H3/t13-,17+,18-,19+,20+,22-,23+,24-/m1/s1",C[C@@H]1C[C@@H]([C@@]2([C@@H]([C@@]13C[C@H](OC3=O)C4=COC=C4)CC[C@@H]([C@]25CO5)O)COC(=O)C)OC(=O)C,XWQPBOZEAVXNBB-GUVWAJMESA-N,,,Classification|Literature|Taxonomy,,Cheminformatics Friedrich-Schiller-University Jena|ChemSpider|Japan Chemical Substance Dictionary (Nikkaji)|MolGenie|NextBio|Thomson Pharma|Wikidata,Curation Efforts|Governmental Organizations|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,,462.5,125.0,844,1.2,33,1,9,6,462.188995,462.188995,0,1,0,8,8,0,0,0,0,2,0,0,3,20061027
12011153,7-Deacetylnimolicinol,"7-Deacetylnimolicinol|(1S,4bR,5R,6aR,10aR,10bR,12aR)-1-(furan-3-yl)-1,5-dihydroxy-4b,7,7,10a,12a-pentamethyl-5,6,6a,10b,11,12-hexahydronaphtho(2,1-f)isochromene-3,8-dione|(1S,4bR,5R,6aR,10aR,10bR,12aR)-1-(furan-3-yl)-1,5-dihydroxy-4b,7,7,10a,12a-pentamethyl-5,6,6a,10b,11,12-hexahydronaphtho[2,1-f]isochromene-3,8-dione|RefChem:105975|451463-18-6",C26H32O6,"InChI=1S/C26H32O6/c1-22(2)17-12-20(28)25(5)16(23(17,3)9-7-19(22)27)6-10-24(4)18(25)13-21(29)32-26(24,30)15-8-11-31-14-15/h7-9,11,13-14,16-17,20,28,30H,6,10,12H2,1-5H3/t16-,17+,20-,23-,24-,25-,26-/m1/s1",C[C@@]12CC[C@@H]3[C@]4(C=CC(=O)C([C@@H]4C[C@H]([C@]3(C1=CC(=O)O[C@@]2(C5=COC=C5)O)C)O)(C)C)C,KBHQRXUIHKRZTP-PFBCBEJHSA-N,"(1S,4bR,5R,6aR,10aR,10bR,12aR)-1-(furan-3-yl)-1,5-dihydroxy-4b,7,7,10a,12a-pentamethyl-5,6,6a,10b,11,12-hexahydronaphtho[2,1-f]isochromene-3,8-dione",7-deacetylnimolicinol,Classification|Literature|Taxonomy,,BenchChem|Cheminformatics Friedrich-Schiller-University Jena|ChemSpider|Japan Chemical Substance Dictionary (Nikkaji)|MolGenie|PubChem Reference Collection|Wikidata,Chemical Vendors|Curation Efforts|Governmental Organizations|Legacy Depositors|Research and Development,,440.5,97.0,935,3.3,32,2,6,1,440.219879,440.219879,0,1,0,7,7,0,0,0,0,2,0,0,3,20070207
12314266,CID 12314266,,C22H26O8,"InChI=1S/C22H26O8/c1-12-17(24)18(25)22(11-28-13(2)23)16(4-3-6-20(22)10-29-20)21(12)8-15(30-19(21)26)14-5-7-27-9-14/h5,7,9,12,15-16,18,25H,3-4,6,8,10-11H2,1-2H3",CC1C(=O)C(C2(C(C13CC(OC3=O)C4=COC=C4)CCCC25CO5)COC(=O)C)O,LIBVFFSKNVMDTN-UHFFFAOYSA-N,,,Classification|Literature|Taxonomy,,Cheminformatics Friedrich-Schiller-University Jena|MolGenie|Wikidata,Curation Efforts|Research and Development,,418.4,116.0,781,0.9,30,1,8,4,418.162781,418.162781,0,1,0,7,0,7,0,0,0,2,0,0,3,20070207
13966162,"[1-[2-Acetyloxy-2-(furan-3-yl)ethyl]-11-hydroxy-12-methyl-8-oxospiro[10-oxatricyclo[7.2.1.02,7]dodecane-6,2'-oxirane]-7-yl]methyl acetate",,C24H30O9,"InChI=1S/C24H30O9/c1-13-19-20(27)24(12-30-14(2)25)18(5-4-7-22(24)11-31-22)23(13,21(28)33-19)9-17(32-15(3)26)16-6-8-29-10-16/h6,8,10,13,17-19,21,28H,4-5,7,9,11-12H2,1-3H3",CC1C2C(=O)C3(C(C1(C(O2)O)CC(C4=COC=C4)OC(=O)C)CCCC35CO5)COC(=O)C,KIOYVCPFPAIZEA-UHFFFAOYSA-N,"[1-[2-acetyloxy-2-(furan-3-yl)ethyl]-11-hydroxy-12-methyl-8-oxospiro[10-oxatricyclo[7.2.1.02,7]dodecane-6,2'-oxirane]-7-yl]methyl acetate",,Classification|Literature|Taxonomy,,Cheminformatics Friedrich-Schiller-University Jena|MolGenie|Wikidata,Curation Efforts|Research and Development,,462.5,125.0,844,1.2,33,1,9,8,462.188995,462.188995,0,1,0,8,0,8,0,0,0,2,0,0,3,20070208
14021450,"5'-(Furan-3-yl)-1-hydroxy-8,8a-bis(hydroxymethyl)-3-methylspiro[1,2,3,4a,5,6-hexahydronaphthalene-4,3'-oxolane]-2'-one",,C20H26O6,"InChI=1S/C20H26O6/c1-12-7-17(23)20(11-22)14(9-21)3-2-4-16(20)19(12)8-15(26-18(19)24)13-5-6-25-10-13/h3,5-6,10,12,15-17,21-23H,2,4,7-9,11H2,1H3",CC1CC(C2(C(C13CC(OC3=O)C4=COC=C4)CCC=C2CO)CO)O,GLNIOASGXMEGTM-UHFFFAOYSA-N,"5'-(furan-3-yl)-1-hydroxy-8,8a-bis(hydroxymethyl)-3-methylspiro[1,2,3,4a,5,6-hexahydronaphthalene-4,3'-oxolane]-2'-one",,Classification|Literature|Taxonomy,,Cheminformatics Friedrich-Schiller-University Jena|MolGenie|University of Kansas High Throughput Screening Laboratory|Wikidata,Curation Efforts|Research and Development,,362.4,100.0,603,1.2,26,3,6,3,362.172943,362.172943,0,1,0,6,0,6,0,0,0,4,0,0,3,20070209
14163581,CID 14163581,,C22H28O7,"InChI=1S/C22H28O7/c1-13-8-18(28-14(2)24)22(11-23)17(4-3-6-20(22)12-27-20)21(13)9-16(29-19(21)25)15-5-7-26-10-15/h5,7,10,13,16-18,23H,3-4,6,8-9,11-12H2,1-2H3/t13-,16-,17-,18+,20+,21-,22+/m1/s1",C[C@@H]1C[C@@H]([C@@]2([C@@H]([C@@]13C[C@@H](OC3=O)C4=COC=C4)CCC[C@]25CO5)CO)OC(=O)C,VBPDFHXDMUNMDH-GOORKCOQSA-N,,,Classification|Literature|Taxonomy,,Cheminformatics Friedrich-Schiller-University Jena|Japan Chemical Substance Dictionary (Nikkaji)|MolGenie|Wikidata,Curation Efforts|Governmental Organizations|Research and Development,,404.5,98.5,709,1.7,29,1,7,4,404.183502,404.183502,0,1,0,7,7,0,0,0,0,4,0,0,3,20070209
14314519,CID 14314519,,C24H30O9,"InChI=1S/C24H30O9/c1-13-19(27)20(28)24(12-30-14(2)25)18(5-4-7-22(24)11-31-22)23(13)9-17(16-6-8-29-10-16)33-21(23)32-15(3)26/h6,8,10,13,17-18,20-21,28H,4-5,7,9,11-12H2,1-3H3/t13-,17+,18-,20+,21-,22+,23-,24+/m1/s1",C[C@@H]1C(=O)[C@@H]([C@@]2([C@@H]([C@@]13C[C@H](O[C@H]3OC(=O)C)C4=COC=C4)CCC[C@]25CO5)COC(=O)C)O,FYIKMNJCJWVGLP-BYMNQNEFSA-N,,,Classification|Literature|Taxonomy,,Cheminformatics Friedrich-Schiller-University Jena|Japan Chemical Substance Dictionary (Nikkaji)|MolGenie|Wikidata,Curation Efforts|Governmental Organizations|Research and Development,,462.5,125.0,844,1.2,33,1,9,6,462.188995,462.188995,0,1,0,8,8,0,0,0,0,2,0,0,3,20070209
14314520,CID 14314520,,C24H30O9,"InChI=1S/C24H30O9/c1-13-19(27)20(28)24(12-30-14(2)25)18(5-4-7-22(24)11-31-22)23(13)9-17(16-6-8-29-10-16)33-21(23)32-15(3)26/h6,8,10,13,17-18,20-21,28H,4-5,7,9,11-12H2,1-3H3",CC1C(=O)C(C2(C(C13CC(OC3OC(=O)C)C4=COC=C4)CCCC25CO5)COC(=O)C)O,FYIKMNJCJWVGLP-UHFFFAOYSA-N,,,Classification|Literature|Taxonomy,,Cheminformatics Friedrich-Schiller-University Jena|MolGenie|Wikidata,Curation Efforts|Research and Development,,462.5,125.0,844,1.2,33,1,9,6,462.188995,462.188995,0,1,0,8,0,8,0,0,0,2,0,0,3,20070209
14605598,"(3S,4S,4aS,5'R,7S,8S,8aS)-5'-(furan-3-yl)-7,8-dihydroxy-3,8,8a-trimethylspiro[1,3,4a,5,6,7-hexahydronaphthalene-4,3'-oxolane]-2,2'-dione",,C20H26O6,"InChI=1S/C20H26O6/c1-11-13(21)8-18(2)15(4-5-16(22)19(18,3)24)20(11)9-14(26-17(20)23)12-6-7-25-10-12/h6-7,10-11,14-16,22,24H,4-5,8-9H2,1-3H3/t11-,14-,15+,16+,18+,19-,20-/m1/s1",C[C@@H]1C(=O)C[C@]2([C@@H]([C@@]13C[C@@H](OC3=O)C4=COC=C4)CC[C@@H]([C@@]2(C)O)O)C,GWCNXMJAAJOWLR-LHCIFCQBSA-N,"(3S,4S,4aS,5'R,7S,8S,8aS)-5'-(furan-3-yl)-7,8-dihydroxy-3,8,8a-trimethylspiro[1,3,4a,5,6,7-hexahydronaphthalene-4,3'-oxolane]-2,2'-dione",,Classification|Literature|Taxonomy,,Cheminformatics Friedrich-Schiller-University Jena|MolGenie|Wikidata,Curation Efforts|Research and Development,,362.4,97.0,634,1.0,26,2,6,1,362.172943,362.172943,0,1,0,7,7,0,0,0,0,2,0,0,3,20070209
15226271,CID 15226271,,C22H24O9,"InChI=1S/C22H24O9/c1-11-17(25)18(26)21(9-29-12(2)23)15(3-4-16(24)22(21)10-30-22)20(11)7-14(31-19(20)27)13-5-6-28-8-13/h5-6,8,11,14-15,17,25H,3-4,7,9-10H2,1-2H3/t11-,14+,15-,17-,20+,21+,22-/m1/s1",C[C@@H]1[C@H](C(=O)[C@@]2([C@@H]([C@]13C[C@H](OC3=O)C4=COC=C4)CCC(=O)[C@]25CO5)COC(=O)C)O,RWDUFUWSPLPCBX-WEVNQPJTSA-N,,,Classification|Literature|Taxonomy,,Japan Chemical Substance Dictionary (Nikkaji)|MolGenie,Governmental Organizations|Research and Development,,432.4,133.0,854,-0.3,31,1,9,4,432.142029,432.142029,0,1,0,7,7,0,0,0,0,3,0,0,3,20070209
15705464,"(1S,4R,5R,7R,9S,10S,14R)-7-(furan-3-yl)-5,10-dihydroxy-9-methyl-6,16-dioxatetracyclo[8.7.0.01,14.04,9]heptadec-12-en-15-one",,C20H24O6,"InChI=1S/C20H24O6/c1-18-9-15(12-5-8-24-10-12)26-17(22)13(18)4-7-19-11-25-16(21)14(19)3-2-6-20(18,19)23/h2-3,5,8,10,13-15,17,22-23H,4,6-7,9,11H2,1H3/t13-,14-,15+,17+,18-,19+,20-/m0/s1",C[C@]12C[C@@H](O[C@H]([C@@H]1CC[C@]34[C@@]2(CC=C[C@H]3C(=O)OC4)O)O)C5=COC=C5,ZZEYREBRTKBREJ-DGFFPSKLSA-N,"(1S,4R,5R,7R,9S,10S,14R)-7-(furan-3-yl)-5,10-dihydroxy-9-methyl-6,16-dioxatetracyclo[8.7.0.01,14.04,9]heptadec-12-en-15-one",,Classification|Literature|Taxonomy,,Cheminformatics Friedrich-Schiller-University Jena|MolGenie|Wikidata,Curation Efforts|Research and Development,,360.4,89.1,648,1.5,26,2,6,1,360.157288,360.157288,0,1,0,7,7,0,0,0,0,2,0,0,3,20070212
21585543,"(1R,5'S,6R,8S,9R,10R)-5'-(furan-3-yl)-6-hydroxy-10-methylspiro[2-oxatricyclo[6.3.1.04,12]dodec-4(12)-ene-9,3'-oxolane]-2',3-dione",,C19H20O6,"InChI=1S/C19H20O6/c1-9-4-14-16-12(17(21)24-14)5-11(20)6-13(16)19(9)7-15(25-18(19)22)10-2-3-23-8-10/h2-3,8-9,11,13-15,20H,4-7H2,1H3/t9-,11+,13+,14-,15+,19-/m1/s1",C[C@@H]1C[C@@H]2C3=C(C[C@@H](C[C@@H]3[C@@]14C[C@H](OC4=O)C5=COC=C5)O)C(=O)O2,XLQJYGFATWOSDL-VWMCHJKXSA-N,"(1R,5'S,6R,8S,9R,10R)-5'-(furan-3-yl)-6-hydroxy-10-methylspiro[2-oxatricyclo[6.3.1.04,12]dodec-4(12)-ene-9,3'-oxolane]-2',3-dione",,Classification|Literature|Taxonomy,,Cheminformatics Friedrich-Schiller-University Jena|ChemSpider|Japan Chemical Substance Dictionary (Nikkaji)|MolGenie|Wikidata,Curation Efforts|Governmental Organizations|Legacy Depositors|Research and Development,,344.4,86.0,669,1.0,25,1,6,1,344.125977,344.125977,0,1,0,6,6,0,0,0,0,2,0,0,3,20071205
21635658,CID 21635658,,C24H30O9,"InChI=1S/C24H30O9/c1-13-8-20(32-15(3)26)23(11-30-14(2)25)18(4-5-19(27)24(23)12-31-24)22(13)9-17(33-21(22)28)16-6-7-29-10-16/h6-7,10,13,17-20,27H,4-5,8-9,11-12H2,1-3H3/t13-,17-,18-,19+,20+,22-,23+,24-/m1/s1",C[C@@H]1C[C@@H]([C@@]2([C@@H]([C@@]13C[C@@H](OC3=O)C4=COC=C4)CC[C@@H]([C@]25CO5)O)COC(=O)C)OC(=O)C,XWQPBOZEAVXNBB-QAGMUIFJSA-N,,,Classification|Literature|Taxonomy,,Cheminformatics Friedrich-Schiller-University Jena|ChemSpider|Japan Chemical Substance Dictionary (Nikkaji)|MolGenie|Wikidata,Curation Efforts|Governmental Organizations|Legacy Depositors|Research and Development,,462.5,125.0,844,1.2,33,1,9,6,462.188995,462.188995,0,1,0,8,8,0,0,0,0,2,0,0,3,20071205
21668218,CID 21668218,,C22H28O7,"InChI=1S/C22H28O7/c1-13-8-18(24)22(12-27-14(2)23)17(4-3-6-20(22)11-28-20)21(13)9-16(29-19(21)25)15-5-7-26-10-15/h5,7,10,13,16-18,24H,3-4,6,8-9,11-12H2,1-2H3/t13-,16-,17-,18+,20+,21-,22+/m1/s1",C[C@@H]1C[C@@H]([C@@]2([C@@H]([C@@]13C[C@@H](OC3=O)C4=COC=C4)CCC[C@]25CO5)COC(=O)C)O,LOZYVHYKXUKJDA-GOORKCOQSA-N,,,Classification|Literature|Taxonomy,,Cheminformatics Friedrich-Schiller-University Jena|ChemSpider|Japan Chemical Substance Dictionary (Nikkaji)|MolGenie|Wikidata,Curation Efforts|Governmental Organizations|Legacy Depositors|Research and Development,,404.5,98.5,709,1.7,29,1,7,4,404.183502,404.183502,0,1,0,7,7,0,0,0,0,2,0,0,3,20071205
21729681,"(2R,4aS,6aR,10R,10aS,10bR)-2-(furan-3-yl)-10-hydroxy-10b-methyl-1,2,4a,5,6,6a,8,9,10,10a-decahydrobenzo[f]isochromene-4,7-dione",,C18H22O5,"InChI=1S/C18H22O5/c1-18-8-15(10-6-7-22-9-10)23-17(21)12(18)3-2-11-13(19)4-5-14(20)16(11)18/h6-7,9,11-12,14-16,20H,2-5,8H2,1H3/t11-,12+,14+,15+,16+,18-/m0/s1",C[C@]12C[C@@H](OC(=O)[C@H]1CC[C@@H]3[C@@H]2[C@@H](CCC3=O)O)C4=COC=C4,BGWRQUWBILWCAI-BDSWSSESSA-N,"(2R,4aS,6aR,10R,10aS,10bR)-2-(furan-3-yl)-10-hydroxy-10b-methyl-1,2,4a,5,6,6a,8,9,10,10a-decahydrobenzo[f]isochromene-4,7-dione",,Classification|Literature|Taxonomy,,Cheminformatics Friedrich-Schiller-University Jena|ChemSpider|DiscoveryGate|MolGenie|Wikidata,Curation Efforts|Legacy Depositors|Research and Development|Subscription Services,,318.4,76.7,518,1.4,23,1,5,1,318.146729,318.146729,0,1,0,6,6,0,0,0,0,2,0,0,3,20071205
22297685,"[9-acetyloxy-7-[2-(furan-3-yl)-2-hydroxyethyl]-7,8-dimethyl-3-oxo-5,6,6a,8,9,10-hexahydro-1H-benzo[d][2]benzofuran-5-yl] acetate",,C24H30O8,"InChI=1S/C24H30O8/c1-13-20(32-15(3)26)10-24-12-30-22(28)18(24)7-17(31-14(2)25)8-21(24)23(13,4)9-19(27)16-5-6-29-11-16/h5-7,11,13,17,19-21,27H,8-10,12H2,1-4H3",CC1C(CC23COC(=O)C2=CC(CC3C1(C)CC(C4=COC=C4)O)OC(=O)C)OC(=O)C,QNEVSNMXAPYPNG-UHFFFAOYSA-N,"[9-acetyloxy-7-[2-(furan-3-yl)-2-hydroxyethyl]-7,8-dimethyl-3-oxo-5,6,6a,8,9,10-hexahydro-1H-benzo[d][2]benzofuran-5-yl] acetate",,Classification|Literature|Taxonomy,,Cheminformatics Friedrich-Schiller-University Jena|ChemSpider|MolGenie|Wikidata,Curation Efforts|Legacy Depositors|Research and Development,,446.5,112.0,821,2.4,32,1,8,7,446.194061,446.194061,0,1,0,7,0,7,0,0,0,2,0,0,3,20071205
45033629,"(1R,5'S,8S,9R,10R,12R)-5'-(furan-3-yl)-12-(hydroxymethyl)-10-methylspiro[2-oxatricyclo[6.3.1.04,12]dodec-4-ene-9,3'-oxolane]-2',3-dione",,C20H22O6,"InChI=1S/C20H22O6/c1-11-7-16-20(10-21)13(17(22)26-16)3-2-4-15(20)19(11)8-14(25-18(19)23)12-5-6-24-9-12/h3,5-6,9,11,14-16,21H,2,4,7-8,10H2,1H3/t11-,14+,15-,16-,19-,20+/m1/s1",C[C@@H]1C[C@@H]2[C@@]3([C@@H]([C@@]14C[C@H](OC4=O)C5=COC=C5)CCC=C3C(=O)O2)CO,XLVPVNMSPILFPC-VVUMFWKYSA-N,"(1R,5'S,8S,9R,10R,12R)-5'-(furan-3-yl)-12-(hydroxymethyl)-10-methylspiro[2-oxatricyclo[6.3.1.04,12]dodec-4-ene-9,3'-oxolane]-2',3-dione",,Classification|Literature|Taxonomy,,Cheminformatics Friedrich-Schiller-University Jena|MolGenie|Wikidata,Curation Efforts|Research and Development,,358.4,86.0,686,2.0,26,1,6,2,358.141632,358.141632,0,1,0,6,6,0,0,0,0,3,0,0,3,20100329
