SMILES,PG Explainer_auroc,PG Explainer_ap,PG Explainer_ap_baseline,Integrated Gradients_auroc,Integrated Gradients_ap,Integrated Gradients_ap_baseline,Saliency_auroc,Saliency_ap,Saliency_ap_baseline,SHAP Sampling_auroc,SHAP Sampling_ap,SHAP Sampling_ap_baseline,Input x Gradient_auroc,Input x Gradient_ap,Input x Gradient_ap_baseline,GNN Explainer_auroc,GNN Explainer_ap,GNN Explainer_ap_baseline,SubgraphX_auroc,SubgraphX_ap,SubgraphX_ap_baseline
C=CS(=O)(=O)C1CCC(C(=O)O)CC1.Cl,0.5,0.4666666666666667,0.4666666666666667,1.0,1.0,0.4666666666666667,1.0,1.0,0.4666666666666667,1.0,0.9999999999999998,0.4666666666666667,1.0,1.0,0.4666666666666667,0.5,0.4666666666666667,0.4666666666666667,1.0,1.0,0.4666666666666667
CC(C(=O)O)S(=O)(=O)CC(=O)NCCc1ccccc1,0.5,0.35,0.35,1.0,1.0,0.35,1.0,1.0,0.35,1.0,1.0,0.35,1.0,1.0,0.35,0.5,0.35,0.35,1.0,1.0,0.35
COc1cc(CNS(=O)(=O)C2CCOC2)nc(-c2ccccn2)c1.COc1cc(CNS(=O)(=O)c2c(C)nn(C(C)(C)C)c2C)nc(-c2ccccn2)c1.COc1cc(CNS(=O)(=O)c2sc(Cl)cc2C(C)=O)nc(-c2ccccn2)c1.COc1cc(CNS(=O)(=O)c2sc(NC(C)=O)nc2C)nc(-c2ccccn2)c1.CS(=O)(=O)c1cc(CCS(=O)(=O)c2cccs2)nc(-c2ccccn2)c1.Cc1ccc(S(=O)(=O)CCc2cc(S(C)(=O)=O)cc(-c3ccccn3)n2)s1.Cc1cccc(S(=O)(=O)CCc2cc(S(C)(=O)=O)cc(-c3ccccn3)n2)c1F,0.5,0.03626943005181347,0.03626943005181347,1.0,1.0,0.03626943005181347,1.0,1.0,0.03626943005181347,1.0,1.0,0.03626943005181347,1.0,1.0,0.03626943005181347,0.5,0.03626943005181347,0.03626943005181347,0.4946236559139785,0.03626943005181347,0.03626943005181347
CCN1CC23CN(C(=O)Nc4cccc(OC)c4)CC(CC2S1(=O)=O)O3,0.5,0.2692307692307692,0.2692307692307692,1.0,1.0,0.2692307692307692,1.0,1.0,0.2692307692307692,1.0,1.0,0.2692307692307692,1.0,1.0,0.2692307692307692,0.5,0.2692307692307692,0.2692307692307692,1.0,1.0,0.2692307692307692
CCCCCCCCCN1C(NS(=O)(=O)C2CC2)CC2CN(C(=O)C3Cc4c(F)cc(F)cc4N3)CCN21,0.5,0.18421052631578946,0.18421052631578946,1.0,1.0,0.18421052631578946,1.0,1.0,0.18421052631578946,1.0,1.0,0.18421052631578946,1.0,1.0,0.18421052631578946,0.5,0.18421052631578946,0.18421052631578946,0.8548387096774194,0.4375,0.18421052631578946
CC(Cl)S(=O)(=O)O.O=S(=O)(O)C=Cc1ccccc1.O=S(=O)(O)CCO,0.5,0.2692307692307692,0.2692307692307692,1.0,1.0,0.2692307692307692,1.0,1.0,0.2692307692307692,1.0,1.0,0.2692307692307692,1.0,1.0,0.2692307692307692,0.5,0.2692307692307692,0.2692307692307692,1.0,1.0,0.2692307692307692
CC(C#N)S(=O)(=O)Nc1c(Br)cc(N)cc1Br,0.5,0.4117647058823529,0.4117647058823529,1.0,1.0,0.4117647058823529,1.0,1.0,0.4117647058823529,1.0,1.0,0.4117647058823529,1.0,1.0,0.4117647058823529,0.5,0.4117647058823529,0.4117647058823529,1.0,1.0,0.4117647058823529
O=C(NC1CCC(F)C(Br)C1)C1CCC(Cl)C(S(=O)(=O)NC2CCC(O)CC2)C1,0.5,0.2413793103448276,0.2413793103448276,1.0,1.0,0.2413793103448276,1.0,1.0,0.2413793103448276,1.0,0.9999999999999999,0.2413793103448276,1.0,1.0,0.2413793103448276,0.5,0.2413793103448276,0.2413793103448276,1.0,1.0,0.2413793103448276
COc1ccc2cnc(C3CCCCS3(=O)=O)n2c1,0.5,0.3684210526315789,0.3684210526315789,1.0,1.0,0.3684210526315789,1.0,1.0,0.3684210526315789,1.0,0.9999999999999998,0.3684210526315789,1.0,1.0,0.3684210526315789,0.5,0.3684210526315789,0.3684210526315789,1.0,1.0,0.3684210526315789
C.C.C.C.C.C.CC(C)C(=O)OC(C)(C)C.CC(C)NS(=O)(=O)C1CC1.CC(C)Oc1nc2ccccc2nc1-c1ccccc1,0.5,0.15217391304347827,0.15217391304347827,1.0,1.0,0.15217391304347827,1.0,1.0,0.15217391304347827,1.0,0.9999999999999999,0.15217391304347827,1.0,1.0,0.15217391304347827,0.5,0.15217391304347827,0.15217391304347827,0.47435897435897434,0.15217391304347827,0.15217391304347827
